ID,target,prediction
23e6b2507,10000000.00000000,2107436.14509125
23e998922,200000.00000000,564780.41646468
24005e477,1100000.00000000,2174642.80943955
24204cd10,550000.00000000,690101.40280498
242407fc6,11115199.99999998,1834766.85172436
242533f94,640000.00000000,5346563.61423056
243072490,560000.00000000,1791719.93203718
2432eb528,4000000.00000000,1971422.45922564
24438cac9,5035000.00000000,3760776.13527152
244961b09,4000000.00000000,4401791.12443418
244d7b71d,2500000.00000000,1389081.01242515
24588c72f,10000000.00000000,8530573.08366469
247290e41,5800000.00000000,3761725.48341742
247642834,5000000.00000000,2111228.79556484
24781c050,387500.00000000,1363563.12818082
2482cd9db,1405000.00000000,130117.59658281
2498c80bd,11000000.00000001,2302908.67361695
249d3d394,10499999.99999999,6680743.01431627
24a88ba6c,400000.00000000,1228885.56893491
24b407951,560000.00000000,3498463.27784160
24bbde7fe,1400000.00000000,2022321.42186190
24bcf52e7,20000000.00000001,4114042.08369637
24cee1fc3,40000.00000000,1357903.51499187
24da6a83d,23333333.34000000,18340641.62392821
24dc91e16,7920000.00000000,11599824.28688307
24f01c094,4000000.00000000,5344794.13070523
250d402fb,1500000.00000000,1056798.68389105
25106307a,32000.00000000,2287319.30096990
2514ad945,380000.00000000,1508509.94773179
2520e9f50,6000000.00000000,1640347.96622413
2527b34f3,400000.00000000,697867.74528601
252a0ebd7,4740000.00000000,658872.18413637
252c61716,300000.00000000,750770.57252272
2534018eb,2050000.00000000,1910281.08796952
25418cdf7,510000.00000000,3852927.64962132
257677c45,10000000.00000000,8248558.33836790
257acfbad,600000.00000000,1894681.46918383
2585fcac9,1666666.66000000,2353032.24111049
25aa357ac,2576000.00000000,2193447.57377671
25d38c281,1050000.00000000,4687188.47507108
25dfbe678,1000000.00000000,2885356.74897240
25e52ff5c,4000000.00000000,1637196.88044448
25e7a9b47,3952000.00000000,4382568.99304702
25e8ca08e,8000000.00000000,3525753.88508015
25f617f68,1000000.00000000,732896.93073826
2601e7fca,5000000.00000000,4211005.07347575
26119f3aa,933333.34000000,1732847.02036193
26134bfd8,8000000.00000000,4379210.66640964
2638b4fa5,5000000.00000000,2149862.36512520
263cd411e,8257142.86000000,1473001.22004396
264b40c7e,700000.00000000,3648727.25152576
264ea7fa7,10399999.99999999,845726.17757601
265503430,13000000.00000001,5785422.39845378
26607b251,8300000.00000000,1251696.55707457
266ee9712,600000.00000000,1044819.56476086
267199253,5000000.00000000,4177676.91693605
2675946ac,680000.00000000,3270008.11608696
26846ac4f,75333.34000000,85680.26944046
26b4eaa5f,416666.66000000,648933.69409559
26b572673,1310000.00000000,1061325.71432667
26b7e2338,102000.00000000,104211.48258521
26be4a82b,200000.00000000,173911.27188659
26cfa8f1a,5000000.00000000,2806404.26963165
26f5eaa32,7660000.00000000,312027.89710967
2702d1b1a,200000.00000000,504966.88128836
270c67296,7494000.00000000,3665541.64058220
270e2b263,20000000.00000001,8290288.03559801
2731dad0d,359000.00000000,322415.96042995
273ee54f2,3364000.00000000,9712807.68603050
2744a7500,16999999.99999997,5113693.26731592
2744e27bf,100000.00000000,4839387.39152892
2752103e6,1583000.00000000,2457060.79579947
2756fb429,5000000.00000000,6827124.98506511
2760982aa,950000.00000000,6570067.03384801
27627b9ce,1400000.00000000,335885.72795148
2773077a1,8000000.00000000,4750921.54986790
2774c654c,1000000.00000000,1196458.41813895
2787cfeb7,4000000.00000000,4317079.39749168
279d16b1b,860000.00000000,633312.71531082
27e732cf2,6000000.00000000,4499636.24453582
27fb1913f,2000000.00000000,4137476.93389584
27fc9cc41,10000000.00000000,8732548.68015656
2801250d8,280000.00000000,1353229.58339059
285119a43,381600.00000000,369159.96555136
285640ed4,2202000.00000000,3363831.82461472
2867475b8,138000.00000000,329666.27062905
286c781c5,13000000.00000001,751520.45374931
286e6c1d1,4000000.00000000,745435.12298512
287b61527,5000000.00000000,5535002.08752603
2882d560b,100000.00000000,191972.22752266
28d62f61e,1462400.00000000,140866.80925002
28e98ec00,39999999.99999999,8208532.69344211
29136e042,500000.00000000,930933.92261155
2914a8ba1,90000.00000000,1611475.30606842
292ad5716,4000000.00000000,1521817.16272114
292cd92c7,15000000.00000001,2381074.40773212
294299bd3,344000.00000000,755153.54607558
2958c5521,56000.00000000,468997.42057502
295c9bf75,37999999.99999996,32872853.80939191
29631d89a,600000.00000000,2323262.84520357
296e653c7,18500000.00000003,29133263.53384320
297e4d38d,10000000.00000000,6865786.83374006
2983ee61b,19839999.99999998,5976140.40284410
299f4c64b,5000000.00000000,1478020.33213447
29bcb3582,4000000.00000000,1311415.68465339
29cabc045,166000.00000000,1341151.30899767
29d15b733,156000.00000000,181519.10248953
29dc2f338,600000.00000000,922228.62577350
29e45ce90,39999999.99999999,20190493.09109053
29f3cdcb7,600000.00000000,1443725.49692419
29f512db3,250000.00000000,108444.20402027
2a02b036d,10449999.99999999,5087337.66583139
2a1af2ab7,940000.00000000,3194182.35998068
2a1ee0e61,200000.00000000,109458.96008610
2a24c98ad,5000000.00000000,4443579.69699215
2a267ed39,20000000.00000001,5253926.49037027
2a2cab548,254000.00000000,108505.09407821
2a464058e,30000.00000000,1353931.52432286
2a7a5447e,16932000.00000001,953354.67533142
2abea3c1a,800000.00000000,2620573.53734235
2ad0cdab1,2200000.00000000,504420.32909558
2ad9254de,10010000.00000001,10322075.93996537
2ad9b9d8b,800000.00000000,908514.77818834
2add40483,102000.00000000,143905.41872420
2b19f27d2,3352000.00000000,4025336.12411664
2b257ba1f,900000.00000000,1617958.18870889
2b5d51bed,5300000.00000000,2149073.85338414
2b6766e0e,16000000.00000003,2393466.74610739
2b6deb2f0,1104000.00000000,913919.89755305
2b702ec3e,5000000.00000000,7068022.74875839
2b72ae5b2,5800000.00000000,4270097.12812260
2b74a22d4,10000000.00000000,4583321.06289057
2b83eb254,3000000.00000000,8167833.12174835
2b98daba7,50000.00000000,380250.11641773
2b9fbca36,40000.00000000,397185.74091741
2bbbfc768,1000000.00000000,1246265.88585401
2bc8fb6f8,40000.00000000,1239659.82913715
2bd27f4de,1200000.00000000,3849477.06858732
2bd7e26b0,600000.00000000,848965.24485710
2bda576f7,1360000.00000000,5311324.89404155
2bed95e2e,6000000.00000000,750765.10090870
2bf931963,8000000.00000000,4290188.14585108
2bf9e385e,27500000.00000001,7740962.03959405
2bfe78895,20000000.00000001,8691984.61423012
2bffc6bde,2000000.00000000,4859634.77144525
2c01f939b,2435000.00000000,5043819.06110663
2c03d41ec,956000.00000000,3070714.96851024
2c044dc70,40000.00000000,199661.15668811
2c38b96b4,4000000.00000000,2120569.31962705
2c3a4c8e4,1333333.34000000,1170411.45338055
2c433d84b,1600000.00000000,3490678.26949118
2c50538bc,500000.00000000,2580369.09510512
2c518cd87,23985000.00000001,2829060.93695442
2c5bc71cb,900000.00000000,1366849.45715159
2c64d169a,5200000.00000000,5388974.02361885
2c691187a,10000000.00000000,1128136.59025908
2c754044b,13100000.00000001,3820503.87055670
2c76eca7a,5225000.00000000,3099851.31400577
2c82cdec5,364000.00000000,151885.49619019
2c9a3b088,200000.00000000,1265666.80214486
2c9a60809,10000000.00000000,3008802.81757117
2ca9abaf4,1000000.00000000,1988007.22091235
2cd540ec0,1364000.00000000,3171259.61033385
2cfcd416d,1104000.00000000,237869.71332604
2cff7c17c,20999999.99999998,260198.08608393
2d2e49caf,2000000.00000000,1641561.61497316
2d4096dad,1000000.00000000,1562826.76300195
2d5267ade,11250000.00000002,8268508.06808755
2d5942ff8,5500000.00000000,2442694.58541047
2d6fff5cc,1392666.66000000,3411503.39957194
2d7145b44,8750000.00000001,2569734.00670147
2d7d3ea62,19200000.00000003,3451856.67434868
2d99c4386,4000000.00000000,1800302.08692302
2da855ace,12600000.00000001,2151596.09650764
2daeeec97,54000.00000000,199245.00874611
2db7bb348,8000000.00000000,6494463.54846483
2dbc76bec,280000.00000000,854281.36764112
2dcfac129,2000000.00000000,2890896.08594824
2dd0119ab,5000000.00000000,2871507.04977531
2de5ba507,3200000.00000000,10548098.65005145
2de873e9f,2050000.00000000,1936345.77468833
2e04e97f1,2250000.00000000,670495.43484950
2e11e7343,858000.00000000,617782.84925606
2e164e8ac,180000.00000000,188231.19762352
2e1ce6102,18383714.28000003,2663969.79391759
2e292b74b,2000000.00000000,5958003.60354933
2e319ed26,2000000.00000000,3785044.54253331
2e3afd3f6,8000000.00000000,4679937.29566619
2e57ec99f,307000.00000000,816835.98571073
2e5e4e336,5866666.66000000,2976180.76366545
2e6718d2c,600000.00000000,5286244.19062238
2e6e6851e,2186000.00000000,1629909.53533685
2e86c47b5,2900000.00000000,2797199.63199374
2e8a1817d,8000000.00000000,3781641.47033471
2e8ee92a7,1586888.88000000,606228.89419199
2eac253bb,8199999.99999999,1393053.83049072
2ecc23879,20000000.00000001,11446160.51199109
2ed599920,10000000.00000000,11118936.31991826
2ed7a5de6,1300000.00000000,2219772.72995051
2efa782d6,5000000.00000000,4364782.34907364
2f0f7fc19,12000000.00000001,4626434.02225484
2f177a7f7,600000.00000000,898115.31277880
2f17e847e,36000000.00000004,8194579.15548520
2f2297864,1800000.00000000,4367197.60334094
2f2bb07f1,180000.00000000,3428901.24059583
2f44af10b,2000000.00000000,2320829.51357449
2f4daaf26,28300000.00000000,4943775.39324683
2f5332610,452000.00000000,89301.48837876
2f673ca39,2010000.00000000,3344689.14246244
2f8c6923f,6000000.00000000,1112829.55033517
2f9e198eb,400000.00000000,792421.64830425
2faeb57fd,5000000.00000000,4320090.55024866
2fb03280c,2597000.00000000,2630367.21819962
2fb62052d,1701000.00000000,2418285.60608311
2fbc0500e,35325000.00000000,1909908.62867241
2fbdef9b2,1035000.00000000,1470255.32303548
2ff0309a6,15000000.00000001,9430888.28182619
30016c714,15000000.00000001,12272190.59833719
3013da8cc,8000000.00000000,3317089.53447181
306630eeb,2000000.00000000,2351674.14686971
306793c8e,200000.00000000,3502864.03977315
307098375,4702666.66000000,3324591.03768073
30874cdfa,1200000.00000000,1368623.22348948
30b6a13fe,1500000.00000000,754182.82434776
30bebd1d7,20000000.00000001,14925135.99336084
30d46c23f,400000.00000000,1827023.90187871
30ea48a09,300000.00000000,5078285.32194969
30ef619ac,36000000.00000004,20168490.46245468
311ddb270,217666.66000000,4987828.14535120
312477663,5600000.00000000,2624307.20257528
31534c4a2,36000000.00000004,24440895.74000436
31595e67e,3200000.00000000,2164827.73899469
318b6f274,1400000.00000000,1543102.15294107
319b97a42,10000000.00000000,6452751.35678302
319e95726,530000.00000000,2124462.37206677
31a1f645c,100500.00000000,2319949.48530772
31b50a851,3000000.00000000,619500.29450719
31b94f5fa,1900000.00000000,786663.99236198
31ba202e7,2700000.00000000,844616.44069809
31cc79b72,298000.00000000,146045.91720005
31cf2ec3a,9259999.99999999,4155085.46400182
31e61d1f3,14000000.00000001,5187262.21146191
31e665064,1600000.00000000,2286529.82136690
3201bfc16,940000.00000000,1760233.41228190
32209c51a,1133000.00000000,6216955.29339997
3222ec38b,6000000.00000000,5633463.02754749
32259bba6,128000.00000000,142259.98222332
322ec1b02,140000.00000000,274739.36434636
322f6101a,14000000.00000001,6452843.92778424
323cb550b,20000000.00000001,5948923.28439111
325135abf,840000.00000000,4631409.77296553
325fa68d2,30000000.00000005,28152399.73133880
3270ea32e,9949999.99999998,1993117.76765723
32738610c,2000000.00000000,2351880.11988029
327945605,1200000.00000000,482964.33837335
328bf2a6e,4000000.00000000,1603281.56869581
32a1b713c,16999999.99999997,3870887.50693037
32bd5b5aa,1000000.00000000,1408642.30100795
32c96f899,7150000.00000000,3351621.25639174
32ca45384,74000.00000000,1395525.27295065
32d8bcb79,50000.00000000,193659.50031571
32dac16ab,40000.00000000,116303.17351325
32e450017,2100000.00000000,2092644.07800076
32fad0bb2,3433333.34000000,1442767.26162228
33027a097,795000.00000000,1694230.33826807
3330f52e0,10000000.00000000,5710828.57204873
3339dbd5c,6000000.00000000,2524989.68179770
33500c9a3,500000.00000000,1863878.75139382
336dadeca,14000000.00000001,1339267.13466330
33823e0f6,8000000.00000000,2756090.83069929
338e66112,400000.00000000,473374.57158440
33c7f16ef,15000000.00000001,1171889.15745956
33d5c158f,11000000.00000001,2068703.94267023
33e859e89,1000000.00000000,4483608.77709601
33f438780,4000000.00000000,556043.79573925
340414cdc,21133999.99999999,1751858.65465162
3404b85b6,28749999.99999998,30276925.43299603
341a3f0c1,2000000.00000000,469505.25703073
342394ada,1100000.00000000,2343677.97557417
3442e5203,105000.00000000,835789.35259770
34752b6e4,2590000.00000000,4338677.65149820
3487593b6,2900000.00000000,1114264.06494509
3499dd5b0,863625.00000000,3248187.65394145
34a45aa10,4400000.00000000,2992067.10730844
34d5e4f3f,498000.00000000,120283.71668836
34e6c44cf,4600000.00000000,2406185.89987218
34fc672ab,112000.00000000,194495.11645053
350fd9a22,566666.66000000,1004576.14675162
3519e1b4d,1945000.00000000,203000.31130672
35363a899,60000.00000000,4587259.27097959
3540b1ba4,1110333.34000000,1577324.92171448
35483539d,14044000.00000000,2035316.54118969
354883fb6,2300000.00000000,2843650.20754309
3576e488d,20000000.00000001,6103833.87162555
3582eb585,1060000.00000000,1861542.34900987
359d25b38,1636400.00000000,2219688.74013410
35a08c9d3,20000000.00000001,1803698.92287647
35b0c79f5,2000000.00000000,2067824.98396031
35b338a94,10333333.34000000,3443979.61687650
35dcc0108,1304800.00000000,897142.54984030
35e66b440,14000000.00000001,8560284.80198205
35fbfd3fd,220000.00000000,1359108.12985488
360890554,1326666.66000000,5063987.89193942
36116f92b,60000.00000000,145415.19316130
3613de60d,8786000.00000000,425935.80315781
36153f507,3411600.00000000,3218675.01720135
3618adc67,6762000.00000000,1179136.11074574
361b567d3,127142.86000000,371164.20468469
361c57711,32000.00000000,176317.26053198
361fa9f38,12600000.00000001,4686380.15948914
362069b69,1180000.00000000,2583488.34955215
363054746,35000.00000000,496307.05710924
365c203d8,3450000.00000000,2561982.45170541
36683ac9a,1500000.00000000,527270.78100917
3682ff3d8,1850000.00000000,2295205.55901559
368e7a2d1,2000000.00000000,1943243.26109519
36950ac4f,10000000.00000000,5084996.48403692
36a309d66,1214000.00000000,1367814.65933730
36a44ee69,16005333.34000001,10688235.96302859
36af0f850,30000000.00000005,30475826.74261907
36e603fb0,5000000.00000000,8745396.49985096
36ec31a95,1859333.34000000,2307641.95780750
36f84d31a,2000000.00000000,2568179.73619680
3712a5c3b,1200000.00000000,5318145.51418076
371826303,185000.00000000,263254.67146065
371b0f042,456000.00000000,398524.55814274
372bfcfdd,740000.00000000,4520713.33065616
3732e8d8f,90000.00000000,242830.79930716
3734eb66f,4200000.00000000,5005914.71691375
375283900,130000.00000000,4861804.38972374
375915717,9099999.99999999,7979278.15942991
376076874,330000.00000000,1623505.98441904
376af4c13,1180000.00000000,1567772.44172300
376d7dced,3886333.34000000,3029181.41846913
376e46902,36000.00000000,366705.06825662
37776e3b5,1200000.00000000,1546338.14361006
37792bd05,4000000.00000000,1686522.56731222
378870e35,3730000.00000000,423509.77732648
378c7e191,200000.00000000,1542707.93000847
3795caaa9,70000.00000000,128987.05725572
37ac628c5,90000.00000000,187902.25900869
37b538f42,504000.00000000,119389.60698625
37bbd49e0,20000000.00000001,14383735.76287980
37e00d328,1000000.00000000,3697684.96222012
37e6afe7f,17999999.99999999,3900615.98006157
37e84239e,2300000.00000000,2250535.68644923
37ea33a99,17999999.99999999,3665245.77442975
37fde829f,1400000.00000000,1183866.78358666
38055d226,2000000.00000000,3324777.39771672
38168399c,4944285.72000000,1968315.18205283
3828bec7d,1050000.00000000,953625.12741339
382cc7a9f,3100000.00000000,895310.03558489
383410fa2,400000.00000000,1876802.79412311
383d82870,4666666.66000000,1036554.26825106
383ec273b,300000.00000000,654525.03574135
38459e672,20000000.00000001,3983854.31923022
385aef014,27777777.78000001,13117984.41855289
386691632,110000.00000000,420044.45873512
388db0fe9,7182000.00000000,3115170.91651664
38a920299,5000000.00000000,3296005.31196833
38b2f09de,10000000.00000000,1977153.94892610
38c06a0c7,22000000.00000001,15007387.62033304
38d0a3d99,160000.00000000,559202.16195902
38d2e57b4,39999999.99999999,2378930.05798492
38d55f2c6,1188666.66000000,508855.04643329
38e7f19a2,9000000.00000000,1551879.44677799
38ec9896e,24999999.99999996,10144143.76252361
38eeff99b,30000000.00000005,4210462.63431833
3911c0c0f,2400000.00000000,2471093.84091205
391752138,800000.00000000,2574903.56020115
392d42e3d,1740000.00000000,1942627.97571704
39311dc25,10000000.00000000,10656987.12454091
393c2cd5e,2000000.00000000,7968960.87448333
3946ce94f,1530000.00000000,2804976.05908026
395b7bf55,70000.00000000,1068568.56715068
39645e56c,30000.00000000,2020561.60505597
3967ac15e,8779999.99999999,574630.29295737
39706b002,600000.00000000,2059461.50981676
3997ccef0,400000.00000000,763905.28275880
39981c423,120000.00000000,166504.12071866
399e40eb4,200000.00000000,979268.48376065
39a8963db,700000.00000000,2573906.20285899
39b310167,40000.00000000,142046.01334298
39d1890ff,92000.00000000,81535.14917389
39d5ead1c,91142.86000000,3714931.97536672
39daeb9ba,2000000.00000000,2227756.11374262
39f919b40,2500000.00000000,4851969.28568316
39f95166f,1600000.00000000,2093995.77952577
3a02be674,2000000.00000000,154936.86814662
3a1fbf873,14000000.00000001,1775918.16785493
3a238cb0f,216000.00000000,208528.04102100
3a6d7f3c5,30100000.00000000,4828536.85818250
3a90a8061,2800000.00000000,4641268.88823340
3a9867882,600000.00000000,497266.05919394
3a9d2ab52,10000000.00000000,7435005.89647780
3aa712072,21463500.00000003,3324896.86696949
3aaf62e8d,700000.00000000,1675446.49800174
3ab40dda2,4500000.00000000,356766.18262809
3ad62e6ba,511000.00000000,1500300.15949448
3af0d4969,2700000.00000000,1916162.68055232
3afe07957,5940000.00000000,593275.75065205
3aff18214,1000000.00000000,3123121.27528417
3b0f09f61,20000000.00000001,3228980.06336571
3b1bad3d5,1350000.00000000,1141672.63196284
3b25a88ff,8000000.00000000,4122023.89494251
3b43ff7e1,3000000.00000000,1239934.52863659
3b4e4b837,37692307.70000002,29404022.58063357
